1190649,1190649,幸崎,,,11906,44,879-2111,大分市本神崎,131.795095,33.233844,,,0,1190649
1190650,1190650,佐志生,,,11906,44,875-0001,臼杵市大字佐志生,131.817688,33.174957,,,0,1190650
1190651,1190651,下ノ江,,,11906,44,875-0003,臼杵市大字田井,131.811159,33.158653,,,0,1190651
1190652,1190652,熊崎,,,11906,44,875-0083,臼杵市大字井村,131.787632,33.135768,,,0,1190652
1190653,1190653,上臼杵,,,11906,44,875-0053,臼杵市大字福良,131.793015,33.112499,,,0,1190653
1190654,1190654,臼杵,,,11906,44,875-0042,臼杵市大字海添,131.807574,33.118496,,,0,1190654
1190655,1190655,津久見,,,11906,44,879-2441,津久見市中央町,131.863696,33.072853,,,0,1190655
1190656,1190656,日代,,,11906,44,879-2682,津久見市大字網代,131.918735,33.066024,,,0,1190656
1190657,1190657,浅海井,,,11906,44,879-2601,佐伯市上浦大字浅海井浦,131.919236,33.043539,,,0,1190657
1190658,1190658,狩生,,,11906,44,876-1101,佐伯市大字狩生,131.904908,33.015334,,,0,1190658
1190659,1190659,海崎,,,11906,44,876-1105,佐伯市大字海崎,131.887960,32.996041,,,0,1190659
1190660,1190660,佐伯,,,11906,44,876-0803,佐伯市駅前２丁目,131.901857,32.972521,,,0,1190660
1190701,1190660,佐伯,,,11907,44,876-0803,佐伯市駅前２丁目,131.901857,32.972521,,,0,1190701
1190702,1190702,上岡,,,11907,44,876-0045,佐伯市上岡区上岡,131.861600,32.956302,,,0,1190702
1190703,1190703,直見,,,11907,44,879-3103,佐伯市直川大字下直見,131.807899,32.928396,,,0,1190703
1190704,1190704,直川,,,11907,44,879-3102,佐伯市直川大字上直見,131.779529,32.898667,,,0,1190704
1190705,1190705,重岡,,,11907,44,879-3201,佐伯市宇目大字大平,131.715499,32.840339,,,0,1190705
1190706,1190706,宗太郎,,,11907,44,879-3204,佐伯市宇目大字重岡,131.706735,32.786280,,,0,1190706
